,egr,pyr,mats
472,-2872.8612918539684,-981.4179756829819,-2736.1286676797317
473,-602.5037499489546,-131.2248718236074,-717.5359895936275
474,-2585.844735058824,-873.9373287907177,-2480.9399983435255
475,-279.88807752165053,-10.413230999624572,-430.6958676403471
476,-633.6182614687108,-142.87649172742806,-745.2001455588172
477,-1364.849964546747,-416.7047940126457,-1395.3439817491353
478,-814.7501119018282,-210.70591827594782,-906.245892893259
479,-2820.1344695749326,-961.6730765370792,-2689.2488368924287
480,169.20116471208118,157.75965354268482,-31.40710388924128
481,-1597.1966560068304,-503.71291988614007,-1601.9252454937605
482,126.91225919463291,141.92349770507735,-69.00650110584365
483,-2080.424529513436,-684.6698828600056,-2031.5669337756312
484,-235.88555346790648,6.064632866482479,-391.5728787574296
485,-980.9898341840976,-272.9586088161749,-1054.0509324133739
486,-656.4916473142645,-151.44201259754053,-765.5370521202965
487,-1289.5918574458406,-388.5224824226335,-1328.4314091007577
488,-2669.603555613989,-905.3029486585142,-2555.4106219246505
489,-2293.9995662403,-764.6484853621195,-2221.458172226595
490,-926.4467859261513,-252.5335776761603,-1005.5562808786165
491,-2027.3956852828494,-664.8118839156457,-1984.418572904943
492,-2727.66851476941,-927.0468488762801,-2607.036632031492
493,-595.6918038374996,-128.67396541308602,-711.4794349363541
494,584.789209319877,313.3871628888465,338.0954825806922
495,-2815.508136031777,-959.9406283204718,-2685.1355274932516
496,963.6633774924512,455.26622777855505,674.9554738697304
497,-2719.0701836363082,-923.8269851767805,-2599.39178845567
498,-816.8810131896955,-211.50388843990294,-908.1404939232816
499,-1832.8766174956634,-591.9692734680145,-1811.4701457361186
500,-3274.751004184894,-1131.9157962373042,-3093.451959599929
501,-1027.4172584083844,-290.3445382025766,-1095.3299190362955
502,-1880.941990856715,-609.9685745524203,-1854.2054457693819
503,-2571.752934985723,-868.6602959789309,-2468.410868493462
504,-2412.6734681198395,-809.0889451239799,-2326.9720681625345
505,-1722.3712833603372,-550.5877415782422,-1713.2189873798611
506,-3045.9158162562085,-1046.2226421387322,-2889.9928011566712
507,-354.3354573068539,-38.29194513408194,-496.88761628052424
508,-1157.092048446892,-338.904560225645,-1210.6247908230682
509,-1176.9827927831186,-346.3531551509631,-1228.309807450502
510,-4138.720154978686,-1455.4510105788297,-3861.613700512892
511,-2091.244259555371,-688.7216058584702,-2041.1868405252947
512,-1831.6941763939458,-591.5264783347194,-1810.4188280885028
513,-1299.615399731974,-392.2760526734092,-1337.3434190788485
514,-2124.006456417202,-700.9902434299103,-2070.315966437252
515,-577.0861897742852,-121.70662019205903,-694.9370377032791
516,-1018.8815709308658,-287.14813301258187,-1087.7407724254494
517,-2148.1129413938957,-710.0175296203821,-2091.749231097196
518,-2274.82527315428,-757.4681838227259,-2204.4101580189076
519,-1202.0871247938103,-355.75411053289776,-1250.6302657262008
520,-2969.5517809370517,-1017.626187609924,-2822.0969390648233
521,-853.8502266175899,-225.34795032503052,-941.0101112248516
522,-871.5692610177248,-231.98329325053354,-956.7642435333933
523,-2152.9883793997933,-711.8432613363766,-2096.08402122584
524,-221.72773299737412,11.366388694608855,-378.9850496547533
525,-676.4454586472286,-158.91422456322178,-783.2781421086323
526,-2324.8550136190706,-776.2030921118195,-2248.8919922343475
527,-1848.2754881331407,-597.7357720840085,-1825.1614022654849
528,-1851.1126238706772,-598.7982096931732,-1827.6839218778462
529,-1966.2392643064527,-641.9103072207129,-1930.0439198723998
530,121.05269981166431,139.7292367188212,-74.21628126115223
531,-1790.9050100045588,-576.2519379434585,-1774.1528606806705
532,-438.25824799178685,-69.71896778580677,-571.5040269886862
533,-2257.320043950716,-750.9129056889327,-2188.8461215857424
534,-598.1026274379387,-129.57675960381744,-713.6229170875921
535,-1231.6498503549867,-366.8246247314275,-1276.9147166378425
536,-1730.2234515150092,-553.5281855797839,-1720.2004116055955
537,-18.882424165322774,87.32697179049003,-198.6336963393083
538,-1348.6067614963047,-410.6221136580405,-1380.902022656313
539,75.34194896235545,122.61168389861325,-114.85806797145588
540,160.9820144395943,154.6817837568586,-38.71481479111489
541,-2326.62103770591,-776.8644247310956,-2250.462178086226
542,-1044.4933876855835,-296.73912895937093,-1110.512439363065
543,-2127.2203025123567,-702.1937498100866,-2073.1734221799866
544,-1499.2335687562158,-467.02815122042375,-1514.8254971074816
545,-2534.5649362828813,-854.7343043851249,-2435.346727489812
546,-1264.8220900006168,-379.2468132483168,-1306.4084148014285
547,-2131.559518574048,-703.8186795859964,-2077.0314531769063
548,-350.1399795439778,-36.720841818610694,-493.1573841312268
549,-2297.9114735767166,-766.1133985218173,-2224.936279688031
550,10.664111360689223,98.3914232187322,-172.3636401147834
551,-1926.400820813325,-626.9917891894384,-1894.623247640266
552,-1824.7179257392743,-588.9140439106606,-1804.2161889745876
553,-2362.6896590825595,-790.3712370256943,-2282.5310719391614
554,-3811.5076236229124,-1332.9179590570768,-3570.686475271281
555,-448.54658303641014,-73.57169641717228,-580.651466282917
556,-2191.648949283844,-726.3206946480994,-2130.457436803862
557,-1714.861937583278,-547.7756761320236,-1706.542369215976
558,-1084.7964808711938,-311.8316468813959,-1146.3462352771762
559,-1425.6121028572136,-439.45872153895164,-1449.3680749743194
560,-2832.6817182564396,-966.3717128111143,-2700.4046939991285
561,-923.7617456443737,-251.52809607733093,-1003.1689905275958
562,-1331.217031250341,-404.11008704540365,-1365.44067725125
563,-1598.0078956627526,-504.01670920051583,-1602.6465250276606
564,-1956.5475961044583,-638.2810156584185,-1921.426981742658
565,-2885.496732304982,-986.1496376073242,-2747.362936779663
566,-238.1202571033306,5.227791274380933,-393.5597712679261
567,-1611.2201748108546,-508.9643830407132,-1614.3936659325311
568,-2290.3407513298534,-763.2783490960285,-2218.205091223986
569,-3374.0990504680503,-1169.1191980243966,-3181.7830859127785
570,-3747.004698298046,-1308.7631987262675,-3513.336419003647
571,-2343.4973248379697,-783.184179515793,-2265.467017196048
572,429.3088465862145,255.16358808097849,199.85667393163817
573,-17.55866322566723,87.82268773006359,-197.45673011658602
574,-1592.1973820808803,-501.84081466143584,-1597.4803518783679
575,-2276.1272626295536,-757.9557468839391,-2205.567767062083
576,-3253.6603246231643,-1124.0178550592666,-3074.7000711623764
577,-1239.7134387468375,-369.84424041599453,-1284.0841162528511
578,-1921.3861217679093,-625.1139076365787,-1890.1646394303025
579,-831.5273464042642,-216.9885802851368,-921.1626635340355
580,-1656.1248444266232,-525.7800782489577,-1654.3187595026848
581,-865.7747205743884,-229.81338025928522,-951.6122722267166
582,-962.5924678942497,-266.0692472684438,-1037.6936899071588
583,-2383.612279364864,-798.2062441337658,-2301.1335375546846
584,-2403.537506810926,-805.6677521362687,-2318.849213385227
585,-2030.0623415505179,-665.8104811529898,-1986.7895178849867
586,-3113.803211046779,-1071.6448031088048,-2950.352015742585
587,-684.5580128847153,-161.95217675360996,-790.4910776406389
588,-142.73767257529147,40.94622508810519,-308.75436806977035
589,-375.57040763590766,-46.24391216893478,-515.7677769876268
590,-3469.1275598551333,-1204.7050393994755,-3266.2736781290428
591,-2173.2251646525765,-719.4214400807539,-2114.076705543312
592,-1591.0557608750962,-501.4133055759869,-1596.465327520037
593,-1338.7131610577064,-406.9172034357629,-1372.1055449929297
594,-1894.1404137434565,-614.9110595632658,-1865.9402669637136
595,-600.5288180799648,-130.48530837396746,-715.7800621959022
596,-781.4257009909933,-198.2267453599525,-876.6168980655544
597,-1073.8519666697157,-307.7331952818395,-1136.6153819536166
598,-1729.7904533308981,-553.366038401059,-1719.815429527686
599,-1915.3752832687012,-622.8629963390766,-1884.8203558275163
600,-1929.2239056721298,-628.0489650898273,-1897.1332745062637
601,-1195.9910861380915,-353.47129387063393,-1245.2102299967448
602,-1852.5330828459898,-599.3301366706792,-1828.9468630816739
603,-678.1166160121459,-159.54003192655188,-784.7639812148036
604,-1456.165537002317,-450.9002317548248,-1476.5333726498322
605,-2398.2072031741836,-803.6716844201555,-2314.109998660453
606,-1973.597631248254,-644.6658348035353,-1936.5863015709851
607,-250.81573716290794,0.4736459921455831,-404.84742205421963
608,-1049.677173848742,-298.6803294823946,-1115.1213842541565
609,-1544.5060941531042,-483.98159937839006,-1555.07765413468
610,-1821.3140101801418,-587.6393611873098,-1801.1897409822866
611,-2886.744516084812,-986.6169019677349,-2748.472351114322
612,-355.2524560054185,-38.635338610826224,-497.70292700783085
613,-1437.8726337809553,-444.0499890589899,-1460.269009076249
614,96.05858473052709,130.36955486834913,-96.43874480127411
615,-258.5587979089573,-2.425939966254507,-411.7318380281173
616,-2362.3408702839415,-790.2406241923352,-2282.2209610856494
617,-3175.041947635176,-1094.5772049774678,-3004.799856230669
618,-1463.2757627825142,-453.5628365708643,-1482.8551300975184
619,-163.0462142698788,33.34117531973658,-326.8108516018311
620,-1080.2373276426595,-310.1243560416076,-1142.292656422071
621,-355.7944129368644,-38.83828816269128,-498.18478516165123
622,-564.788039819875,-117.10126526955062,-684.0026562264537
623,-845.0969066630083,-222.07004712084375,-933.227465873566
624,-1678.2084595572835,-534.0498493954937,-1673.9534747339317
625,1709.5579172659986,734.585402057037,1338.1361530450113
626,-1988.5442778056542,-650.2629866152524,-1949.8754821277062
627,-2017.532316922624,-661.1182948637404,-1975.6489748192973
628,-1865.2990861196422,-604.1106911634294,-1840.297216610127
629,401.49481190147634,244.74791564040405,175.12699777872055
630,-1273.7561907676668,-382.5924144239611,-1314.3517937894524
631,-2392.322617126431,-801.4680515629824,-2308.877967101409
632,-2117.3213832887873,-698.4868478335467,-2064.3722155432065
633,-1912.8188845968216,-621.9056878616989,-1882.5474417397295
634,-265.67940648224237,-5.092432883141216,-418.06282689848246
635,-1729.316121072152,-553.1884126271989,-1719.3936970001873
636,-1315.3473157833675,-398.16726861209537,-1351.3307888950376
637,-706.3761573984898,-170.12253567824558,-809.889760866531
638,-962.0301566956176,-265.8586755437382,-1037.1937346149164
639,-466.41722508288865,-80.26381268036963,-596.5403941376237
640,-2784.2222130339433,-948.224819030666,-2657.318968239951
641,-1221.3100450614993,-362.9526217567771,-1267.7215147420827
642,-132.27745115848455,44.8633209416283,-299.4541032553525
643,-481.26656258250904,-85.82452464138692,-609.7430564486939
644,-1659.6732100473757,-527.1088539704231,-1657.4736391764811
645,-1706.9635287692456,-544.8179161399507,-1699.5198320577383
646,-838.4347660885289,-219.5752392023471,-927.3041044928991
647,-1811.9385094247946,-584.1284665637536,-1792.8539098064427
648,-1453.9081963370304,-450.0549131513591,-1474.5263533787281
649,-478.4220181124949,-84.75931264398595,-607.2139496742427
650,-2766.4674913205545,-941.5761120833884,-2641.533106061589
651,-2056.7146410070977,-675.7911123010525,-2010.4862861446982
652,-890.8705059377281,-239.21113513182576,-973.9251316113016
653,-1758.1214106406694,-563.9752856609826,-1745.0047056364601
654,-1614.0748050619472,-510.0333719152643,-1616.931740053954
655,-819.3784342887025,-212.43911126565496,-910.3609705889623
656,-1601.1664518539405,-505.1995108704423,-1605.4548220835902
657,-2230.9552878674253,-741.0399524675905,-2165.405010392034
658,-1335.7932656415944,-405.82377436084687,-1369.5094431019486
659,-130.3801691764625,45.57380641689785,-297.7672149804953
660,-974.2312632839993,-270.42769011057567,-1048.041834074698
661,-796.3252910878884,-203.80627568365668,-889.8642403545751
662,448.0783286848432,262.1922978540992,216.5447675188566
663,-1204.3498689233793,-356.6014526009407,-1252.6420892597343
664,-388.05201209210384,-50.91796629384315,-526.8652692993022
665,-2597.961031888689,-878.4745841872442,-2491.7126927825625
666,-2277.9311089156276,-758.6312429873198,-2207.1715809276193
667,-944.0821434482692,-259.137585667261,-1021.2360154193268
668,-1697.7961117559776,-541.3849437640026,-1691.3690097672427
669,-1593.351345665333,-502.2729456643726,-1598.5063499422715
670,-1253.1109471176424,-374.86127804795893,-1295.995945910839
671,-2320.205051514728,-774.4617955797304,-2244.7576744962907
672,-1470.6240145168063,-456.3145762570613,-1489.3885182858492
673,-578.0688742677474,-122.07461138471982,-695.810750185458
674,-243.22767351212397,3.3151893475274186,-398.10081521207763
675,-2768.275164147793,-942.2530411323899,-2643.140322134869
676,-496.893935679732,-91.67659181295232,-623.6374763052708
677,-1362.5334261848868,-415.83730732664026,-1393.2843293422209
678,-837.263204117355,-219.13651803607655,-926.2624595654886
679,1319.0185655642863,588.3380126155015,990.9045556869597
680,-1759.1076450306816,-564.3446062026608,-1745.8815743594728
681,-1820.4692528441283,-587.3230203254586,-1800.4386606164114
682,-1352.7256770807278,-412.16454631925006,-1384.5641827729012
683,954.5146584937199,451.8402573495352,666.8212761304566
684,-1888.7912301042795,-612.907921750228,-1861.1842658808594
685,-2641.651041990979,-894.8354192587798,-2530.557823062786
686,-1185.652651244665,-349.59980407713135,-1236.018246534434
687,-437.1436371147298,-69.30157340467142,-570.5130177252491
688,-969.9176332352484,-268.8123416677151,-1044.2065518023376
689,-446.4246245504034,-72.77707511273893,-578.7648163680926
690,-3669.110195406591,-1279.5936217039225,-3444.079806202512
691,-1361.5486707954892,-415.4685406343465,-1392.4087756102485
692,-1236.9862570384107,-368.822977888538,-1281.6593576292323
693,-1152.5282321984278,-337.19552319949247,-1206.5670660404235
694,-2891.9202145253266,-988.5550738373942,-2753.0741051478553
695,-2142.4774377185,-707.9071719902909,-2086.7386606268997
696,-1637.3205484471232,-518.7383315330259,-1637.5997126212337
697,-2644.0512038637694,-895.7342208945262,-2532.6918257884417
698,-1209.3423666945341,-358.4710203222013,-1257.0809581428011
699,-2613.298644677325,-884.2181432442957,-2505.3494844785782
700,-1456.178011329995,-450.90490308397494,-1476.5444636722975
701,-627.1071404390688,-140.43823691706424,-739.4110568386598
702,-477.0435926944773,-84.24312620068261,-605.9883808355271
703,-2033.1954819218317,-666.9837652229859,-1989.5752175363496
704,-760.1910791611158,-190.27490133996818,-857.7370294296425
705,-815.4795267946788,-210.97906622745217,-906.8944213892426
706,-934.9880163065462,-255.7320585470605,-1013.1503557278354
707,-1204.6680557144857,-356.72060573455417,-1252.924991628602
708,-1165.1410406626221,-341.9187100009684,-1217.7812128635492
709,-2307.7670493297296,-769.8040694338288,-2233.698949305548
710,-1187.874480080685,-350.43182437326305,-1237.9936919599024
711,-928.4914533577431,-253.29925538019745,-1007.3742107114106
712,-1803.5897120583065,-581.0020471273868,-1785.4309286575408
713,-1037.832526085147,-294.2447999852187,-1104.5902151282328
714,-1195.7268369805206,-353.3723390552295,-1244.9752840004446
715,-94.87573477395547,58.869344554961835,-266.1999441865064
716,-357.2258911481832,-39.37434157327741,-499.4575236545414
717,-677.9981278470624,-159.49566102065552,-784.6586324589077
718,-1221.0434873174966,-362.85280243248945,-1267.4845161635
719,742.0768739944363,372.28752785790317,477.9411775450722
720,-975.8166281847525,-271.0213703044825,-1049.4513944288178
721,-2224.8144370418054,-738.7403547489885,-2159.945131811224
722,-2047.0126826620635,-672.1579673330776,-2001.860198968158
723,-1119.9914379184895,-325.01129335554805,-1177.6383473299823
724,-1955.040549479469,-637.7166637340565,-1920.0870547811182
725,-1829.6324007055996,-590.7543940089771,-1808.5856871705962
726,-2293.1964131424375,-764.347724265004,-2220.7440825148183
727,-991.0239347870754,-276.7161328971276,-1062.9723298736822
728,-183.2389012519406,25.779510294000335,-344.76432780129966
729,-929.4274012307341,-253.64974485707245,-1008.206369298155
730,-1985.6222497687875,-649.1687589262776,-1947.277484106909
731,-894.4743970947441,-240.5607038020469,-977.1293794744233
732,-2756.4750315987044,-937.8341814890592,-2632.6487318349273
733,-1494.0440558630903,-465.0848061777648,-1510.2114605359075
734,-1878.647202901588,-609.1092328592026,-1852.1651318194947
735,-2801.9278721709843,-954.8551532488397,-2673.0612084972777
736,-1730.2701595100496,-553.5456765760455,-1720.241940049928
737,-1376.5256009585937,-421.0770329121621,-1405.7248815580729
738,-1602.5440153082775,-505.71537452953146,-1606.6796245436517
739,-16.000135522254695,88.40631805311101,-196.07103092487947
740,-870.711877150844,-231.66222406318036,-956.0019368200018
741,-1884.8093669944908,-611.4168118726127,-1857.6439601932323
742,-1796.0845745960282,-578.1915575916346,-1778.7580521393
743,-1916.3912833276906,-623.2434633922754,-1885.7236894400296
744,-1194.436365521677,-352.8890892081075,-1243.8279157159168
745,-2012.426220085825,-659.206187084167,-1971.109104116939
746,-1401.5896742545056,-430.46291239479433,-1428.0095454950422
747,-838.5993547609795,-219.6368736153016,-927.4504415710787
748,-1101.5129082781757,-318.0915381277115,-1161.2089418529774
749,-719.1464206208583,-174.90468541710084,-821.2439019487658
750,327.40007365971303,217.00125709755844,109.24878549765688
751,-2046.1117115217999,-671.8205757830287,-2001.0591384685117
752,-1377.5491507622066,-421.4603271591808,-1406.6349277076674
753,-2267.7608475238612,-754.822730037208,-2198.1291218432207
754,-1077.0819202484706,-308.94273351877075,-1139.4871589862164
755,-1877.1213111901616,-608.5378239131002,-1850.808449543955
756,-1803.519605709078,-580.9757940225146,-1785.368596553178
757,-2844.221604033335,-970.6931164340089,-2710.6648968549475
758,-1119.2621814082524,-324.73820471444157,-1176.9899596532243
759,-2686.718184390609,-911.7119565316943,-2570.6273724579955
760,-1151.1755386880193,-336.6889727232096,-1205.3643756423667
761,-1453.659180731011,-449.9616629266348,-1474.3049516524613
762,-758.1759217616,-189.5202744177161,-855.9453371975719
763,-2085.4704139509454,-686.5594425758056,-2036.0532691620297
764,-853.2558422580964,-225.12536798980128,-940.4816394340005
765,494.4631174292934,279.56226130109667,257.7858466026189
766,-486.4790399863524,-87.77646932894146,-614.377510946667
767,-1563.4783268793312,-491.0862342788124,-1571.9460148933879
768,-903.053695993312,-243.77344039744293,-984.7573013414059
769,-732.5272559651729,-179.91547941039764,-833.1409074882749
770,-1987.372449813021,-649.8241658304823,-1948.8336006785312
771,-799.1778196243198,-204.87447751771762,-892.4004458250322
772,-1598.286752901951,-504.12113438348706,-1602.8944591837947
773,-979.5542495615875,-272.4210176555145,-1052.7745428781163
774,-2410.467604828134,-808.262903531832,-2325.010817827594
775,-1785.2715759359517,-574.1423553302461,-1769.1441303139843
776,-1030.889722390379,-291.6448906256612,-1098.4173139684065
777,-2647.907858440593,-897.1784432536315,-2536.120807588441
778,-1765.7059934812744,-566.8155255384964,-1751.7482176630006
779,-1423.960752073965,-438.8403312536963,-1447.8998460550874
780,-2248.4268184162347,-747.5826112833474,-2180.939085087249
781,-881.5242969662683,-235.71120956146956,-965.6153439899997
782,-2689.6298995664984,-912.8023223076774,-2573.216201233301
783,-1702.4488756157698,-543.1272894846511,-1695.5058185680111
784,-1461.270349019269,-452.81185840093855,-1481.0721010087932
785,-2522.0931031752743,-850.0639093901259,-2424.2579229607286
786,-2342.282155182017,-782.7291283432598,-2264.386600334448
787,-2761.085173374351,-939.5605662866649,-2636.74764500676
788,-1560.2319780058035,-489.8705564069132,-1569.0596606757515
789,-2008.0559844676952,-657.5696412466979,-1967.2234933893612
790,-2527.8230736198216,-852.2096425036814,-2429.352484575592
791,-1963.1699551597164,-640.7609263756243,-1927.314973062911
792,-1636.2088451515417,-518.3220259696933,-1636.611288511254
793,532.3450874919898,293.748128114342,291.4670029793686
794,11.76379913344144,98.80322926405132,-171.38589910030163
795,-2435.6450433954274,-817.69123552257,-2347.3962757155473
796,-1875.9700909287485,-608.1067202172259,-1849.7848905900664
797,-3355.3330276505862,-1162.0917836670576,-3165.098067999545
798,-2237.246297849035,-743.3957810998455,-2170.9983966548875
799,-1124.6615537924429,-326.76013697906365,-1181.7905839424811
800,-1405.0613372032537,-431.7629648506197,-1431.0962282222313
801,-1006.6483247460963,-282.567082956748,-1076.8640973987117
802,-812.0470088287548,-209.69367260568214,-903.842542772978
803,-447.0934854317952,-73.02754707510834,-579.3595058180638
804,-1913.1572814561127,-622.0324091691684,-1882.8483130385569
805,-1309.266633991362,-395.89020271788917,-1345.9244070734317
806,-1540.4216246980088,-482.45206594607924,-1551.446120341551
807,-630.8264531735377,-141.83102813147772,-742.7179269305881
808,-605.1729834032313,-132.22443415400227,-719.9092259704784
809,-1332.7275061654325,-404.67572278015405,-1366.7836523323822
810,-2808.6369179620106,-957.3675260182087,-2679.026273673467
811,203.3062990129662,170.5311881814448,-1.0839617787071043
812,-2449.771635557175,-822.9812971165121,-2359.956339484213
813,-1333.2881763907315,-404.8856800006768,-1367.2821486223813
814,-2285.8690976735284,-761.6038246956684,-2214.229308924055
815,-458.18400380735886,-77.18067364970801,-589.2201725967027
816,-1349.317954704201,-410.8884380363434,-1381.5343501094435
817,-1412.0894289754747,-434.39481249916776,-1437.3449596799185
818,-447.85455352154275,-73.31254837095173,-580.0361774194024
819,-1649.2267138691998,-523.1968978814605,-1648.1855775792662
820,-132.5379489552572,44.76577091864799,-299.68571388738593
821,-748.4120088613967,-185.86392899140452,-847.264165740638
822,-810.2613049563834,-209.024970390369,-902.2548594695922
823,-2911.3435610939264,-995.8286397853506,-2770.343554758162
824,-1835.0406057734226,-592.7796338965486,-1813.3941646680737
825,-1314.0128587024751,-397.66754723049206,-1350.1443126493425
826,-398.78200664253234,-54.936085556049115,-536.4053915204157
827,-1162.4045620115585,-340.89396599697056,-1215.348188255386
828,-1295.9953024949784,-390.92041522451024,-1334.1247622630474
829,-1935.791133810041,-630.5082306333678,-1902.9722484959639
830,-2571.2388934397445,-868.4678000528846,-2467.953830127566
831,-36.00632490184024,80.91449179619632,-213.8586906448324
832,-837.9940432217181,-219.41019931979093,-926.9122543390847
833,-937.4666828940038,-256.66025826914057,-1015.3541576103568
834,-378.6943703459556,-47.41375943033407,-518.5453167084519
835,-1089.6130480419008,-313.6353329164045,-1150.6286828850223
836,-49.66754752380164,75.79869965812915,-226.00499070964818
837,-507.29914197681404,-95.57308585617184,-632.8888267457131
838,-1964.2008772121392,-641.1469813486431,-1928.231573936681
839,-1632.020360361016,-516.7535413505112,-1632.887273868466
840,-1411.2147011642655,-434.0672484309035,-1436.567232329746
841,-1157.892794289877,-339.2044198649691,-1211.3367402256783
842,-3926.076524018467,-1375.8211966463934,-3672.550582226351
843,-643.661345074475,-146.63737972216146,-754.1295298772848
844,-59.498786930664615,72.11714210966808,-234.74602269113643
845,-1113.6649284209734,-322.642171027013,-1172.0133981694125
846,-1291.5740346118866,-389.26475905796457,-1330.1937783488643
847,-1822.6937277518166,-588.1560315104011,-1802.416458684938
848,-522.7395330969205,-101.35513287251679,-646.6169994614887
849,-395.96589550476614,-53.88152114280634,-533.9015650444318
850,-1893.9898547632724,-614.854678925277,-1865.806403794856
851,-1950.3981127172506,-635.9781852576526,-1915.9594278837058
852,-1758.6549710378042,-564.1750909170988,-1745.479098365841
853,-2742.681520934857,-932.6688507303745,-2620.3848134356335
854,388.5176128179212,239.88827350712504,163.5888684010229
855,-2558.190607464621,-863.5815376257209,-2456.3524968376337
856,-820.9903148757793,-213.04272093245163,-911.7941062475402
857,-2335.5703126973976,-780.2157082808733,-2258.4190485960685
858,-1532.2642440592952,-479.3973273700697,-1544.193329305008
859,-2129.86225867013,-703.1830974632971,-2075.5224060988007
860,-1650.4211762851805,-523.6441947015182,-1649.2475834715824
861,109.93080139783777,135.56435909107728,-84.1048482776626
862,-3419.48071757379,-1186.1135170700932,-3222.132281688399
863,-1381.0687708851162,-422.77833839814673,-1409.7642495341306
864,-3441.563386307228,-1194.3829338141356,-3241.7661554704637
865,-1124.8906128277565,-326.84591395850975,-1181.9942421253954
866,-2595.13702362663,-877.417062495031,-2489.2018449114926
867,-1372.9346134787106,-419.73229635190876,-1402.532106455375
868,528.8478467361143,292.4384973983418,288.357578823475
869,-210.51311406376212,15.565987878342938,-369.01404409766315
870,-919.8477915323492,-250.06241645046788,-999.6890632619252
871,-139.0364591947659,42.33223853927044,-305.4635902552347
872,-1888.5898434437233,-612.8325073950618,-1861.0052114231416
873,-1852.9864464773561,-599.499910208905,-1829.3499522382901
874,-1048.1594044023796,-298.11196212495025,-1113.7719235481159
875,-1760.6494089722335,-564.9219589088715,-1747.2523687591708
876,-1432.5823496233577,-442.0689076543105,-1455.5653759839217
877,-2884.2074359703265,-985.66682781533,-2746.2166133072637
878,-316.6890523260794,-24.194291654843678,-463.415902663693
879,-1227.0175355817266,-365.08993669113534,-1272.7960892801236
880,726.9963623015407,366.64024684276717,464.5329764475799
881,-1701.4364740285098,-542.7481699706822,-1694.6056843849067
882,-1681.2193880023333,-535.1773681025477,-1676.6305148041563
883,-1648.0838544975072,-522.7689251333125,-1647.1694523579386
884,-1774.5955786185987,-570.1444567048105,-1759.652017455859
885,-1525.0802713791386,-476.70710615237397,-1537.806002910778
886,-258.9172671289758,-2.5601778795263996,-412.05055582013637
887,-1308.459540668305,-395.5879661032723,-1345.2068140765675
888,-1506.8215785054147,-469.86967439098885,-1521.5720560253092
889,-1473.416408443225,-457.36025915751986,-1491.871257603401
890,-1050.9771872036404,-299.1671525350905,-1116.2772363132158
891,-1611.90217619848,-509.2197757997311,-1615.0000387095483
892,-2427.9301398700336,-814.8021937513232,-2340.536894547137
893,-1829.6859349500069,-590.7744412678659,-1808.633284886728
894,-1620.530256721307,-512.4507799145679,-1622.6713327008356
895,-1790.5703300573052,-576.1266085282019,-1773.8552941174532
896,-2013.6333890693659,-659.6582422015031,-1972.1824075180234
897,-1838.1146693046383,-593.9307951417834,-1816.1273386380597
898,-311.7711288682633,-22.35265018121238,-459.0433383868768
899,-1208.2354144635026,-358.0564939157887,-1256.0967582415592
900,-3049.3628000881267,-1047.5134528718036,-2893.057541487723
901,-1578.3137319056018,-496.64172887096043,-1585.1362897332413
902,-571.7441238525581,-119.70614778928311,-690.1873650387678
903,-2678.14159025114,-908.5002328021125,-2563.0018554135218
904,-97.24648716410879,57.98155604770503,-268.3077987107344
905,17.155154870643702,100.82215949139182,-166.592402474681
906,1347.4987506147,599.003141996922,1016.2265113490879
907,-1871.9540766740893,-606.602821575143,-1846.2142208519692
908,-2768.1551252618738,-942.2080895196525,-2643.033594620927
909,172.0732001890528,158.83516024658113,-28.85355464511876
910,-257.6922057925041,-2.1014225157347983,-410.9613441878871
911,-2148.2655818086405,-710.0746897044622,-2091.884944885838
912,-1684.4792683958265,-536.3981131961266,-1679.5289000022042
913,-781.1716067116174,-198.13159329686596,-876.3909808510073
914,-872.6571225697226,-232.39067066681847,-957.7314697623485
915,-2366.792931176496,-791.9078115841668,-2286.179323305801
916,-2191.8637411997224,-726.4011289419371,-2130.648409979095
917,-377.65835973588895,-47.02579891753162,-517.6241915582059
918,-763.6673304080232,-191.57667200069096,-860.8277916486667
919,-710.0395867608567,-171.4943999431795,-813.146944614495
920,-1020.3830656626556,-287.7104058893822,-1089.0757631552533
921,-651.8524798300956,-149.70475838542208,-761.4123319636197
922,-2007.0779289920874,-657.2033835074635,-1966.3538966032322
923,-1410.1189186216977,-433.6569047983133,-1435.5929634860108
924,-1651.3829375795299,-524.0043506703138,-1650.1026929735049
925,-562.4783321949928,-116.23633652667104,-681.9490770812963
926,-819.7542156037106,-212.57983213304303,-910.6950807002714
927,-1603.4265416911671,-506.0458589712366,-1607.4642856650084
928,-942.5649904391779,-258.5694491504265,-1019.8871027925006
929,-1932.688442649075,-629.3463490443355,-1900.2136214760853
930,-69.34922303029151,68.4283958715392,-243.50412260256138
931,-2551.502157643251,-861.0768775408286,-2450.4057436994285
932,-567.1964785054324,-118.0031663682694,-686.1440179311859
933,1470.7981827238054,645.175749154201,1125.853002451805
934,-2459.5189498885607,-826.6314267867218,-2368.622753023563
935,-1171.9848867918274,-344.48156218416966,-1223.8661300765268
936,-2141.498064634401,-707.540420839056,-2085.8678923447287
937,181.55420904071144,162.38556505927278,-20.4239153942154
938,-890.182501791593,-238.95349448726927,-973.313421734665
939,-587.7845715112395,-125.71290123252535,-704.4490527242542
940,-13.836394829722838,89.21658576706187,-194.1472321228824
941,-2015.4693493179057,-660.345764194609,-1973.8147741592122
942,-3090.9321871982092,-1063.0801667485134,-2930.0172092511334
